timestamp,online_workload,batch_workload,electricity_price,carbon_intensity_kg_per_kwh,outdoor_temperature_c,renewable_power_kw
2026-01-01 06:00:00+08:00,0.48469232025272796,0.2455940838901977,0.5838290232584789,0.5608645933361613,11.98344097076541,0.0
2026-01-01 06:15:00+08:00,0.506723942477439,0.25319497993784623,0.6237186175791085,0.5495109578521314,12.757080769619439,4.074812434219412
2026-01-01 06:30:00+08:00,0.5377529348092939,0.2505146142001918,0.6348002011768558,0.5534456245040764,13.407147172073035,12.310232297941715
2026-01-01 06:45:00+08:00,0.5547235966046087,0.2558007925402594,0.6551086491730609,0.5409081798493353,13.963224725106253,23.416778029990184
2026-01-01 07:00:00+08:00,0.5720786305113995,0.24714950140280434,0.6845489331850215,0.5419839042217803,14.898260333976724,36.808146367481115
2026-01-01 07:15:00+08:00,0.5862011385335254,0.2384403546415975,0.7101044730991132,0.5305511116300768,15.799147941875663,52.06054299138621
2026-01-01 07:30:00+08:00,0.6171521950574955,0.2421977456210297,0.7247900985438445,0.5424110372085107,16.327792408353154,68.81663541304877
2026-01-01 07:45:00+08:00,0.5930485760670312,0.2158869464756813,0.7201532363777503,0.5145397108801448,17.078116893460624,86.75196345719384
2026-01-01 08:00:00+08:00,0.5940139813319348,0.2153827009392755,0.7394703679147233,0.5268317864646898,17.880982598083087,105.56063286183152
2026-01-01 08:15:00+08:00,0.588300483435289,0.20856704086368308,0.7410017031289412,0.5087576372668915,18.57426730552335,124.94886860879879
2026-01-01 08:30:00+08:00,0.5991449466717842,0.20886510534089867,0.7631851587975713,0.5131298929396578,19.007805349624523,144.63233006206076
2026-01-01 08:45:00+08:00,0.5950828861650618,0.19761611633496917,0.7454474692298333,0.4989379166495477,19.847069130734923,164.33542215608568
2026-01-01 09:00:00+08:00,0.5665341185567,0.21108025242552036,0.6984808208238472,0.49909756196639826,20.263818998765117,183.7917367995256
2026-01-01 09:15:00+08:00,0.5414039542810372,0.20235849990304883,0.6876823281635704,0.4773267832365828,20.707877713131705,202.74515499945466
2026-01-01 09:30:00+08:00,0.5231304571954176,0.1912828984498373,0.6534866391032632,0.44332551217204663,21.302834951761756,220.9513328406772
2026-01-01 09:45:00+08:00,0.5211156832092477,0.1945874984765688,0.6423353920632041,0.4475436128103778,21.70105058166597,238.17939569214388
2026-01-01 10:00:00+08:00,0.502059679217655,0.20557598785705278,0.6310108842367668,0.4260422581286232,22.2914011243987,254.21372185171492
2026-01-01 10:15:00+08:00,0.4798082664733512,0.21073872893211532,0.6198469886032909,0.4227448808729178,22.8406154753181,268.855730715948
2026-01-01 10:30:00+08:00,0.44647588016353257,0.2214797037205652,0.5759899620345343,0.4340419787738404,23.45074782596476,281.9256119524598
2026-01-01 10:45:00+08:00,0.44005481530665264,0.23067604812324552,0.5582147835652574,0.4173457922867166,23.988546403851622,293.26394648166746
2026-01-01 11:00:00+08:00,0.42361984242404466,0.21279801309396978,0.5242226245165437,0.3972412438382114,23.88593951243005,302.73318028410506
2026-01-01 11:15:00+08:00,0.41233733445608284,0.20380925641866265,0.5350772612788703,0.3887303157455421,24.476087906332214,310.21891979843826
2026-01-01 11:30:00+08:00,0.4104989727507247,0.19690512138365204,0.5148271076773403,0.3953430648797346,24.54465350049488,315.6310239305468
2026-01-01 11:45:00+08:00,0.39608446827556654,0.2182056670092625,0.5155613264606791,0.38061879434524265,25.013970922968088,318.9044730339396
2026-01-01 12:00:00+08:00,0.39804918729535216,0.2114125341486336,0.509709019803501,0.3855510262762613,25.122558178432058,320.0
2026-01-01 12:15:00+08:00,0.39039438750932876,0.21609089770502374,0.5214968705992323,0.3966337411847374,25.02360957035679,318.9044730339396
2026-01-01 12:30:00+08:00,0.3958930083550573,0.21557186013878896,0.5080389659743119,0.4081314786759934,25.549415593160283,315.6310239305468
2026-01-01 12:45:00+08:00,0.4059248145270614,0.21988343016120016,0.5220965181255998,0.4075587507135019,25.386768587084028,310.21891979843826
2026-01-01 13:00:00+08:00,0.3897542601033698,0.22951267991405494,0.5797785885105801,0.38526522680711445,25.41991496424397,302.73318028410506
2026-01-01 13:15:00+08:00,0.4150924317084799,0.22161712229589567,0.5570834008531826,0.4196972537017713,25.317055832311883,293.2639464816675
2026-01-01 13:30:00+08:00,0.4275531403005925,0.21785420259621358,0.5811978495154246,0.4275364421403939,25.312028552921877,281.92561195245986
2026-01-01 13:45:00+08:00,0.4421100943361094,0.20899131183984,0.641408443895504,0.44268378624652766,25.362429010338158,268.855730715948
2026-01-01 14:00:00+08:00,0.4650337725180934,0.20144405488052405,0.6819746121342056,0.4678389041329603,25.113834524894756,254.21372185171495
2026-01-01 14:15:00+08:00,0.5064203926309437,0.2079639609101144,0.6630075948259998,0.44537250868589257,24.992065660040982,238.17939569214388
2026-01-01 14:30:00+08:00,0.4993665054343762,0.20793432727181455,0.7041648322894495,0.47536761553952195,24.75502336945784,220.9513328406772
2026-01-01 14:45:00+08:00,0.543263379473676,0.21857552705491398,0.7450294034229773,0.5031159252779891,24.61526303442245,202.74515499945466
2026-01-01 15:00:00+08:00,0.5333796953948458,0.20116741105617653,0.7940337142363888,0.49764703749605377,24.04184881710695,183.7917367995256
2026-01-01 15:15:00+08:00,0.5709204739626682,0.20337977362909213,0.7929387271832347,0.5444526926409868,23.508902256649865,164.33542215608577
2026-01-01 15:30:00+08:00,0.5970655474921067,0.18669254436541138,0.8315522616897416,0.5492105021356603,23.490293435543766,144.63233006206082
2026-01-01 15:45:00+08:00,0.6205074888282168,0.17623023581812827,0.870855042998005,0.569055020281183,22.844594752714674,124.9488686087989
2026-01-01 16:00:00+08:00,0.637964523035184,0.17294120191843984,0.8902300356126399,0.5688045707493925,22.591810069145357,105.56063286183152
2026-01-01 16:15:00+08:00,0.6519722633748076,0.169813999025462,0.8996617356952624,0.5950958323989385,21.980637625528093,86.75196345719398
2026-01-01 16:30:00+08:00,0.6479089410067511,0.18766488685461388,0.916756074484321,0.6082985779061655,21.37232437506107,68.81663541304881
2026-01-01 16:45:00+08:00,0.6524687281870652,0.15921444385298306,0.9105785511709051,0.6085475906365303,20.88580383081277,52.06054299138625
2026-01-01 17:00:00+08:00,0.6703069288583559,0.16782048614951878,0.9271547081669639,0.6149070903436897,20.542651884018944,36.80814636748118
2026-01-01 17:15:00+08:00,0.6557081045611529,0.14943782343267173,0.9238656027551552,0.6191930221687494,19.95557832665758,23.416778029990162
2026-01-01 17:30:00+08:00,0.6367554443757243,0.1599183153037413,0.9211138135729393,0.6092509898235525,19.02858321010336,12.310232297941779
2026-01-01 17:45:00+08:00,0.6287980564686173,0.15163106532000098,0.8974494087901778,0.6151666503625097,18.399142974680757,4.074812434219417
2026-01-01 18:00:00+08:00,0.6183034905727259,0.14368228497778604,0.8905653493389147,0.6109477960091678,17.87903599719643,1.1116481282487882e-23
2026-01-01 18:15:00+08:00,0.6192856454941463,0.1413005131839124,0.8735049306455475,0.6094447660711784,16.921599226254244,0.0
2026-01-01 18:30:00+08:00,0.5965744379369308,0.13338880011370202,0.8360787751516711,0.6076959129265695,16.420485574203283,0.0
2026-01-01 18:45:00+08:00,0.5828326870892654,0.1395011659740918,0.8085546492269797,0.5784146143005567,15.682853429723425,0.0
2026-01-01 19:00:00+08:00,0.5478346789733037,0.12989367799024099,0.7732285901260005,0.578545094459719,15.047086231718636,0.0
2026-01-01 19:15:00+08:00,0.532605281007229,0.1216113395834981,0.7398580659222178,0.5851728103190025,14.18826182219109,0.0
2026-01-01 19:30:00+08:00,0.5158394826893042,0.11933994919638377,0.6983007061882514,0.5535134535784876,13.391039857693112,0.0
2026-01-01 19:45:00+08:00,0.48264775769256385,0.12933665708871245,0.6784448636896652,0.5435808712076081,12.640604103431963,0.0
2026-01-01 20:00:00+08:00,0.47070626761718903,0.13920558445354422,0.6423986840468104,0.5451451848379368,12.11479240947509,0.0
2026-01-01 20:15:00+08:00,0.43734296062381295,0.12667255342826383,0.639362242442125,0.5435127469858853,11.556084321575904,0.0
2026-01-01 20:30:00+08:00,0.42245859626815374,0.12344458718164451,0.6059614973816514,0.5278802567225016,10.937845222169244,0.0
2026-01-01 20:45:00+08:00,0.40541708985433,0.12584164335038858,0.5669800769920511,0.5345843624476425,10.646553427064912,0.0
2026-01-01 21:00:00+08:00,0.38058771296737964,0.1333045641260603,0.5310459438822096,0.5242656957098001,9.915899005486098,0.0
2026-01-01 21:15:00+08:00,0.38750857641556524,0.12403447815710726,0.5073347485522008,0.5194009936104143,9.022198885842935,0.0
2026-01-01 21:30:00+08:00,0.36451408508300015,0.11851888352434542,0.5180391759620881,0.5126692362472041,8.660161263276075,0.0
2026-01-01 21:45:00+08:00,0.360451247754534,0.13027178881557414,0.49241963529907734,0.5273645992214494,8.015807205996728,0.0
2026-01-01 22:00:00+08:00,0.3577773051455201,0.12454095116860218,0.4828328167776177,0.4997479790045068,7.532724221835241,0.0
2026-01-01 22:15:00+08:00,0.3504816411150307,0.13314821860824116,0.4460109490416366,0.4801524127314169,7.133480868883046,0.0
2026-01-01 22:30:00+08:00,0.34747220201173123,0.12213037662770469,0.46978746869603377,0.5152131698285304,6.762665594488343,0.0
2026-01-01 22:45:00+08:00,0.33375673161827835,0.11071285467012446,0.45742151087074984,0.4940879933010078,6.218680298240673,0.0
2026-01-01 23:00:00+08:00,0.32623734210965905,0.10944131842035226,0.4333173639254731,0.4996675695332059,6.06631099017355,0.0
2026-01-01 23:15:00+08:00,0.3275159851955796,0.13349923841996242,0.43680141367300984,0.5119598725349686,5.411545479985413,0.0
2026-01-01 23:30:00+08:00,0.3060206421474739,0.134008074878164,0.44238321726840024,0.4833978361781288,5.3002157679858275,0.0
2026-01-01 23:45:00+08:00,0.3072181880947246,0.11872668929859943,0.4373700982917437,0.48767647343918624,5.446884699290766,0.0
